pid,date,min_irrigated_yield,max_irrigated_yield,avg_irrigated_yield,stddev_irrigated_yield,min_nonirrigated_yield,max_nonirrigated_yield,avg_nonirrigated_yield,stddev_nonirrigated_yield,avg_irrigation,stddev_irrigation,max_irrigated_type,max_nonirrigated_type
301532,2020-09-01,10.91,54.82,31.92,16.50,8.11,21.68,14.50,5.01,344.95,144.66,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
292374,2020-09-01,8.03,42.14,24.55,12.66,3.21,8.54,6.03,1.91,323.00,123.72,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291265,2020-09-01,8.07,41.98,24.46,12.57,7.77,18.44,13.04,4.36,262.29,109.48,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
291590,2020-09-01,9.18,45.49,26.68,13.41,2.64,7.51,5.08,1.84,356.25,126.55,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
290263,2020-09-01,6.40,35.97,20.82,10.98,6.40,16.33,11.16,4.08,248.16,104.14,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best"
290363,2020-09-01,6.75,37.87,21.89,11.65,2.11,5.69,3.96,1.37,337.49,124.20,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,gr-fischer2013"
294750,2020-09-01,6.19,36.56,20.93,11.56,2.04,5.87,3.89,1.48,339.81,137.21,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
291509,2020-09-01,7.31,36.74,21.55,10.80,7.31,22.47,15.14,5.94,137.47,67.72,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
297955,2020-09-01,5.86,33.99,19.64,10.50,1.62,5.73,3.39,1.49,349.06,133.23,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
290356,2020-09-01,7.52,39.99,23.19,12.19,1.56,4.67,2.93,1.14,367.38,127.25,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,gr-fischer2013"
289708,2020-09-01,5.86,33.03,19.15,10.01,5.86,16.06,11.34,3.99,201.96,86.69,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
297015,2020-09-01,6.25,36.22,20.89,11.25,1.74,5.34,3.32,1.41,318.32,133.95,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
297727,2020-09-01,6.22,34.65,20.13,10.55,1.94,6.18,3.91,1.61,357.33,130.66,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
295537,2020-09-01,7.00,39.58,22.82,12.28,2.26,6.19,4.30,1.52,337.89,135.49,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
304225,2020-09-01,13.28,61.31,36.11,17.90,5.98,14.27,10.65,3.08,432.20,157.88,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
288906,2020-09-01,6.93,35.96,20.95,10.80,3.64,10.21,7.04,2.29,271.35,108.17,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
297843,2020-09-01,6.35,35.47,20.60,10.82,1.51,4.85,2.90,1.22,353.07,133.00,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
291249,2020-09-01,7.81,41.62,24.15,12.68,1.44,4.89,2.81,1.24,375.39,130.98,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
303325,2020-09-01,13.41,61.41,36.20,17.88,8.51,19.60,13.59,3.99,386.80,147.15,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-hart12coppice,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
292157,2020-09-01,6.80,37.94,21.95,11.61,6.80,16.37,11.56,3.93,253.23,109.42,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
289232,2020-09-01,7.93,38.28,22.51,11.22,2.29,6.94,4.36,1.74,337.58,112.97,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
292136,2020-09-01,7.57,39.71,23.21,11.85,3.73,9.97,7.04,2.13,321.28,115.24,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290368,2020-09-01,7.17,37.90,22.06,11.43,3.05,7.61,5.60,1.60,309.39,115.76,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
293396,2020-09-01,5.40,30.64,17.69,9.43,1.83,5.42,3.60,1.41,276.66,112.49,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
290358,2020-09-01,7.42,39.77,23.05,12.14,1.69,5.32,3.24,1.32,358.65,126.44,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
302991,2020-09-01,13.38,61.17,36.05,17.80,8.27,19.46,13.50,3.99,392.99,148.44,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
291152,2020-09-01,8.02,41.78,24.36,12.52,7.30,15.58,11.52,3.39,276.65,112.48,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291600,2020-09-01,7.95,42.07,24.43,12.70,7.95,20.87,13.93,5.23,248.26,108.80,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
290132,2020-09-01,8.02,41.07,23.95,12.35,2.12,6.44,4.14,1.49,369.49,125.20,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
292698,2020-09-01,8.07,41.04,24.10,12.10,2.46,7.08,4.79,1.64,325.97,118.07,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
296675,2020-09-01,6.13,36.65,21.01,11.57,1.51,4.98,2.94,1.25,354.32,142.92,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
287585,2020-09-01,7.38,35.28,20.75,10.27,6.42,14.66,10.48,3.16,207.43,87.73,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-hart12coppice,srwc-pont-raspalje"
291040,2020-09-01,7.69,40.61,23.64,12.22,5.80,13.37,9.36,2.69,292.02,114.47,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292479,2020-09-01,9.13,45.48,26.67,13.40,3.03,8.00,5.77,1.91,356.19,125.60,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
290589,2020-09-01,6.91,38.78,22.41,11.93,3.04,7.86,5.37,1.69,321.58,122.69,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
295313,2020-09-01,6.90,39.49,22.72,12.32,2.18,6.30,4.18,1.60,345.87,138.41,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
289020,2020-09-01,5.63,31.98,18.44,9.88,3.22,8.88,5.96,1.91,268.03,107.85,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
292927,2020-09-01,7.41,38.99,22.82,11.60,2.85,7.97,5.41,1.74,292.68,114.47,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
288137,2020-09-01,5.63,30.23,17.51,9.18,5.63,12.60,9.23,3.00,179.89,82.20,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
302990,2020-09-01,12.83,60.04,35.29,17.62,8.24,20.39,14.01,4.32,393.20,149.70,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
290605,2020-09-01,6.73,35.83,20.90,10.69,6.73,22.26,14.90,5.99,175.46,82.22,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
290022,2020-09-01,7.67,40.13,23.34,12.14,1.82,5.34,3.76,1.29,358.12,124.53,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-raspalje,srwc-pont-beaupre-best"
290691,2020-09-01,8.48,43.21,25.19,12.95,2.15,6.07,4.19,1.36,374.58,125.49,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
290699,2020-09-01,7.07,39.38,22.76,12.11,2.07,5.55,4.09,1.34,345.46,126.36,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
296117,2020-09-01,6.10,35.89,20.61,11.29,1.63,5.37,3.12,1.35,363.81,143.47,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
287979,2020-09-01,13.92,50.89,31.17,13.16,13.92,35.83,24.88,8.58,122.24,55.95,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
294748,2020-09-01,6.23,36.37,20.87,11.44,1.85,5.69,3.57,1.43,336.76,136.21,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
294522,2020-09-01,6.23,35.92,20.64,11.25,2.09,5.73,4.04,1.41,326.54,132.09,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
295427,2020-09-01,6.21,37.42,21.42,11.86,1.97,5.64,3.78,1.43,342.30,140.14,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
296683,2020-09-01,6.00,35.54,20.43,11.14,1.81,5.55,3.44,1.37,344.60,137.86,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
296346,2020-09-01,6.00,35.33,20.30,11.10,1.55,4.89,3.03,1.20,354.22,140.00,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,gr-fischer2013"
291280,2020-09-01,5.54,31.75,18.41,9.64,5.54,17.76,12.35,4.86,155.50,74.73,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-hart12coppice,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
291153,2020-09-01,8.22,42.11,24.61,12.52,7.54,18.09,12.85,4.28,265.43,108.20,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
294747,2020-09-01,6.04,35.58,20.40,11.22,1.97,5.66,3.71,1.36,328.47,134.79,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
291388,2020-09-01,6.69,36.40,21.18,10.96,5.15,11.62,8.29,2.39,216.27,98.84,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
291259,2020-09-01,8.44,43.36,25.27,13.00,4.60,11.20,8.16,2.24,327.20,123.49,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje"
289037,2020-09-01,7.35,36.67,21.50,10.79,5.66,12.71,9.39,2.77,195.85,87.00,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289235,2020-09-01,7.91,39.41,23.08,11.67,2.50,7.07,4.83,1.70,325.43,113.49,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
304344,2020-09-01,11.41,56.70,33.07,17.01,5.35,13.95,9.93,3.11,404.95,158.56,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
291487,2020-09-01,7.73,41.37,24.01,12.53,7.73,19.25,13.20,4.69,256.21,111.78,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-fritzi-best,srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best"
303103,2020-09-01,13.47,61.44,36.24,17.85,8.29,19.42,13.51,3.97,394.97,148.30,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-raspalje"
303327,2020-09-01,13.67,61.99,36.60,17.96,8.15,19.06,13.40,3.88,397.17,148.51,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
294301,2020-09-01,6.30,36.67,21.03,11.53,3.05,8.10,5.30,1.68,324.45,133.28,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
297506,2020-09-01,6.10,34.65,20.08,10.63,1.42,4.54,2.69,1.13,347.68,131.51,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,gr-fischer2013"
294415,2020-09-01,6.18,36.32,20.81,11.47,3.73,9.45,6.15,1.88,317.91,133.13,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
296119,2020-09-01,5.97,35.42,20.32,11.18,1.65,5.36,3.16,1.34,362.51,142.16,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
296676,2020-09-01,6.11,36.50,20.92,11.52,1.54,4.67,2.85,1.14,357.64,142.48,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,gr-fischer2013,srwc-pont-raspalje"
303212,2020-09-01,12.13,58.15,34.05,17.23,8.58,20.86,13.95,4.48,369.11,144.26,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best"
289237,2020-09-01,7.41,37.93,22.15,11.33,1.68,5.19,3.41,1.28,320.72,113.25,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
291261,2020-09-01,8.27,43.02,25.05,12.92,4.65,10.88,7.81,2.11,317.54,122.26,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
294864,2020-09-01,6.43,37.69,21.62,11.86,2.35,6.65,4.44,1.62,337.57,137.89,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
295832,2020-09-01,4.11,26.15,14.89,8.31,1.19,4.02,2.80,1.08,318.34,127.12,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-beaupre-best,gr-fischer2013,srwc-pont-beaupre-best,srwc-pont-raspalje"
292249,2020-09-01,8.49,43.94,25.66,13.11,4.51,11.06,8.20,2.37,348.11,122.84,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290476,2020-09-01,6.94,38.72,22.39,11.90,2.27,6.03,4.32,1.44,335.08,124.23,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
289807,2020-09-01,6.26,35.16,20.34,10.78,3.11,8.74,5.86,1.84,303.43,115.00,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290528,2020-09-01,3.97,23.29,13.25,7.23,1.83,5.33,3.54,1.18,206.72,96.03,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290364,2020-09-01,6.66,37.66,21.74,11.62,2.21,5.83,4.13,1.40,332.80,123.77,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
289128,2020-09-01,6.53,35.54,20.58,10.85,2.97,7.82,5.17,1.67,297.86,113.25,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
294635,2020-09-01,6.18,36.05,20.69,11.34,2.02,5.85,3.82,1.43,331.37,134.57,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013"
297135,2020-09-01,7.12,37.43,21.83,11.26,1.91,6.87,4.21,1.86,293.45,126.12,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,gr-fischer2013,srwc-pont-raspalje,srwc-pont-raspalje"
298067,2020-09-01,5.78,33.82,19.52,10.48,1.65,5.28,3.30,1.37,343.36,132.49,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","gr-fischer2013,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
290133,2020-09-01,7.81,40.46,23.55,12.20,2.31,6.62,4.37,1.51,363.44,124.77,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-raspalje,srwc-pont-beaupre-best"
292375,2020-09-01,7.93,41.90,24.40,12.60,4.18,10.47,7.19,2.06,302.87,122.71,"srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
290599,2020-09-01,6.36,36.16,20.88,11.12,5.60,11.94,8.91,2.68,259.28,107.95,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-beaupre-best"
292253,2020-09-01,9.35,46.47,27.25,13.70,3.25,8.37,6.09,1.94,367.90,127.20,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,gr-fischer2013,srwc-pont-raspalje"
303324,2020-09-01,13.19,60.86,35.83,17.77,8.82,22.23,15.05,4.80,377.87,144.46,"srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best","srwc-pont-raspalje,srwc-pont-beaupre-best,srwc-pont-beaupre-best,srwc-pont-fritzi-best"
292818,2020-09-01,7.50,39.92,23.32,11.94,3.55,9.99,6.67,2.09,288.90,116.80,"srwc-pont-beaupre-best,srwc-pont-fritzi-best,srwc-pont-beaupre-best,srwc-pont-beaupre-best","srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje,srwc-pont-raspalje"
